folder,samples,train,test,task
3300,100,1.0,1.0,w_nw
3300,100,1.0,1.0,w_nw
3300,100,1.0,1.0,w_nw
3300,100,1.0,1.0,w_nw
3300,100,1.0,1.0,w_nw
3300,100,0.5050505050505051,0.5050505050505051,w_nw
3300,100,1.0,1.0,w_nw
3300,100,0.494949494949495,0.494949494949495,w_nw
3400,100,1.0,1.0,w_nw
3400,100,0.9797979797979798,0.9797979797979798,w_nw
3400,100,0.9595959595959596,0.9595959595959596,w_nw
3400,100,0.98989898989899,0.98989898989899,w_nw
3400,100,0.8181818181818182,0.8181818181818182,w_nw
3400,100,0.7171717171717171,0.7171717171717171,w_nw
3400,100,0.98989898989899,0.98989898989899,w_nw
3400,100,0.494949494949495,0.494949494949495,w_nw
3400,100,0.5656565656565656,0.5656565656565656,w_nw
3400,100,0.9797979797979798,0.9797979797979798,w_nw
3500,100,0.5050505050505051,0.5050505050505051,w_nw
3500,100,0.5252525252525253,0.5252525252525253,w_nw
3500,100,0.6060606060606061,0.6060606060606061,w_nw
3500,100,0.6767676767676768,0.6767676767676768,w_nw
3500,100,0.8484848484848485,0.8484848484848485,w_nw
3500,100,0.5050505050505051,0.5050505050505051,w_nw
3500,100,1.0,1.0,w_nw
3500,100,0.98989898989899,0.98989898989899,w_nw
3500,100,0.7474747474747475,0.7474747474747475,w_nw
3500,100,0.9595959595959596,0.9595959595959596,w_nw
3600,100,0.9696969696969697,0.9696969696969697,w_nw
3600,100,0.5050505050505051,0.5050505050505051,w_nw
3600,100,0.494949494949495,0.494949494949495,w_nw
3600,100,0.5454545454545454,0.5454545454545454,w_nw
3600,100,0.5858585858585859,0.5858585858585859,w_nw
3600,100,0.5050505050505051,0.5050505050505051,w_nw
3600,100,1.0,1.0,w_nw
3600,100,0.494949494949495,0.494949494949495,w_nw
3600,100,1.0,1.0,w_nw
3600,100,1.0,1.0,w_nw
3700,100,0.98989898989899,0.98989898989899,w_nw
3700,100,1.0,1.0,w_nw
3700,100,0.9090909090909091,0.9090909090909091,w_nw
3700,100,1.0,1.0,w_nw
3700,100,1.0,1.0,w_nw
3700,100,0.5050505050505051,0.5050505050505051,w_nw
3700,100,0.494949494949495,0.494949494949495,w_nw
3700,100,1.0,1.0,w_nw
3700,100,0.5050505050505051,0.5050505050505051,w_nw
3700,100,1.0,1.0,w_nw
3800,100,0.5050505050505051,0.5050505050505051,w_nw
3800,100,0.494949494949495,0.494949494949495,w_nw
3800,100,1.0,1.0,w_nw
3800,100,0.494949494949495,0.494949494949495,w_nw
3800,100,0.21212121212121213,0.21212121212121213,w_nw
3800,100,0.494949494949495,0.494949494949495,w_nw
3800,100,0.494949494949495,0.494949494949495,w_nw
3800,100,1.0,1.0,w_nw
3800,100,0.494949494949495,0.494949494949495,w_nw
3800,100,0.494949494949495,0.494949494949495,w_nw
3900,100,0.8080808080808081,0.8080808080808081,w_nw
3900,100,1.0,1.0,w_nw
3900,100,0.48484848484848486,0.48484848484848486,w_nw
3900,100,0.48484848484848486,0.48484848484848486,w_nw
3900,100,0.5151515151515151,0.5151515151515151,w_nw
3900,100,0.9696969696969697,0.9696969696969697,w_nw
3900,100,1.0,1.0,w_nw
3900,100,0.5151515151515151,0.5151515151515151,w_nw
3900,100,0.5151515151515151,0.5151515151515151,w_nw
3900,100,0.48484848484848486,0.48484848484848486,w_nw
4000,100,0.9696969696969697,0.9696969696969697,w_nw
4000,100,1.0,1.0,w_nw
4000,100,0.5252525252525253,0.5252525252525253,w_nw
4000,100,0.5757575757575758,0.5757575757575758,w_nw
4000,100,0.9595959595959596,0.9595959595959596,w_nw
4000,100,1.0,1.0,w_nw
4000,100,0.98989898989899,0.98989898989899,w_nw
4000,100,1.0,1.0,w_nw
4000,100,1.0,1.0,w_nw
4000,100,0.898989898989899,0.898989898989899,w_nw
4100,100,0.5151515151515151,0.5151515151515151,w_nw
4100,100,0.48484848484848486,0.48484848484848486,w_nw
4100,100,0.5656565656565656,0.5656565656565656,w_nw
4100,100,1.0,1.0,w_nw
4100,100,0.5959595959595959,0.5959595959595959,w_nw
4100,100,0.5353535353535354,0.5353535353535354,w_nw
4100,100,1.0,1.0,w_nw
4100,100,1.0,1.0,w_nw
4100,100,0.5151515151515151,0.5151515151515151,w_nw
4100,100,0.5353535353535354,0.5353535353535354,w_nw
4200,100,0.5858585858585859,0.5858585858585859,w_nw
4200,100,1.0,1.0,w_nw
4200,100,0.7777777777777778,0.7777777777777778,w_nw
4200,100,0.6161616161616161,0.6161616161616161,w_nw
4200,100,0.5050505050505051,0.5050505050505051,w_nw
4200,100,0.9494949494949495,0.9494949494949495,w_nw
4200,100,0.5050505050505051,0.5050505050505051,w_nw
4200,100,0.5050505050505051,0.5050505050505051,w_nw
4200,100,0.8585858585858586,0.8585858585858586,w_nw
4200,100,0.494949494949495,0.494949494949495,w_nw
4300,100,1.0,1.0,w_nw
4300,100,0.5050505050505051,0.5050505050505051,w_nw
4300,100,0.9090909090909091,0.9090909090909091,w_nw
4300,100,0.5050505050505051,0.5050505050505051,w_nw
4300,100,0.5353535353535354,0.5353535353535354,w_nw
4300,100,1.0,1.0,w_nw
4300,100,0.494949494949495,0.494949494949495,w_nw
4300,100,1.0,1.0,w_nw
4300,100,0.494949494949495,0.494949494949495,w_nw
4300,100,0.494949494949495,0.494949494949495,w_nw
4400,100,1.0,1.0,w_nw
4400,100,1.0,1.0,w_nw
4400,100,0.98989898989899,0.98989898989899,w_nw
4400,100,1.0,1.0,w_nw
4400,100,0.5252525252525253,0.5252525252525253,w_nw
4400,100,0.8383838383838383,0.8383838383838383,w_nw
4400,100,0.5050505050505051,0.5050505050505051,w_nw
4400,100,1.0,1.0,w_nw
4400,100,1.0,1.0,w_nw
4400,100,0.8888888888888888,0.8888888888888888,w_nw
4500,100,0.9292929292929293,0.9292929292929293,w_nw
4500,100,0.494949494949495,0.494949494949495,w_nw
4500,100,1.0,1.0,w_nw
4500,100,0.494949494949495,0.494949494949495,w_nw
4500,100,1.0,1.0,w_nw
4500,100,0.7878787878787878,0.7878787878787878,w_nw
4500,100,0.5151515151515151,0.5151515151515151,w_nw
4500,100,0.494949494949495,0.494949494949495,w_nw
4500,100,1.0,1.0,w_nw
4500,100,1.0,1.0,w_nw
4600,100,1.0,1.0,w_nw
4600,100,1.0,1.0,w_nw
4600,100,0.494949494949495,0.494949494949495,w_nw
4600,100,0.8080808080808081,0.8080808080808081,w_nw
4600,100,1.0,1.0,w_nw
4600,100,0.6060606060606061,0.6060606060606061,w_nw
4600,100,1.0,1.0,w_nw
4600,100,0.494949494949495,0.494949494949495,w_nw
4600,100,0.494949494949495,0.494949494949495,w_nw
4600,100,0.494949494949495,0.494949494949495,w_nw
4700,100,1.0,1.0,w_nw
4700,100,0.494949494949495,0.494949494949495,w_nw
4700,100,0.5050505050505051,0.5050505050505051,w_nw
4700,100,0.8585858585858586,0.8585858585858586,w_nw
4700,100,0.494949494949495,0.494949494949495,w_nw
4700,100,1.0,1.0,w_nw
4700,100,0.98989898989899,0.98989898989899,w_nw
4700,100,1.0,1.0,w_nw
4700,100,1.0,1.0,w_nw
4700,100,0.8585858585858586,0.8585858585858586,w_nw
4800,100,0.48484848484848486,0.48484848484848486,w_nw
4800,100,0.8484848484848485,0.8484848484848485,w_nw
4800,100,1.0,1.0,w_nw
4800,100,0.5555555555555556,0.5555555555555556,w_nw
4800,100,0.48484848484848486,0.48484848484848486,w_nw
4800,100,0.9292929292929293,0.9292929292929293,w_nw
4800,100,0.98989898989899,0.98989898989899,w_nw
4800,100,0.48484848484848486,0.48484848484848486,w_nw
4800,100,0.98989898989899,0.98989898989899,w_nw
4800,100,1.0,1.0,w_nw
4900,100,0.9696969696969697,0.9696969696969697,w_nw
4900,100,0.7373737373737373,0.7373737373737373,w_nw
4900,100,0.8888888888888888,0.8888888888888888,w_nw
4900,100,0.5252525252525253,0.5252525252525253,w_nw
4900,100,0.5252525252525253,0.5252525252525253,w_nw
4900,100,0.5252525252525253,0.5252525252525253,w_nw
4900,100,0.47474747474747475,0.47474747474747475,w_nw
4900,100,1.0,1.0,w_nw
4900,100,0.9090909090909091,0.9090909090909091,w_nw
4900,100,0.8787878787878788,0.8787878787878788,w_nw
5000,100,0.48484848484848486,0.48484848484848486,w_nw
5000,100,0.5151515151515151,0.5151515151515151,w_nw
5000,100,0.5151515151515151,0.5151515151515151,w_nw
5000,100,1.0,1.0,w_nw
5000,100,0.5151515151515151,0.5151515151515151,w_nw
5000,100,1.0,1.0,w_nw
5000,100,0.9595959595959596,0.9595959595959596,w_nw
5000,100,0.5151515151515151,0.5151515151515151,w_nw
5000,100,0.98989898989899,0.98989898989899,w_nw
5000,100,0.98989898989899,0.98989898989899,w_nw
5100,100,0.5252525252525253,0.5252525252525253,w_nw
5100,100,0.6868686868686869,0.6868686868686869,w_nw
5100,100,0.9393939393939394,0.9393939393939394,w_nw
5100,100,0.5252525252525253,0.5252525252525253,w_nw
5100,100,0.5252525252525253,0.5252525252525253,w_nw
5100,100,0.47474747474747475,0.47474747474747475,w_nw
5100,100,0.5252525252525253,0.5252525252525253,w_nw
5100,100,0.9696969696969697,0.9696969696969697,w_nw
5100,100,0.7878787878787878,0.7878787878787878,w_nw
5100,100,0.5252525252525253,0.5252525252525253,w_nw
5200,100,0.7575757575757576,0.7575757575757576,w_nw
5200,100,0.7676767676767676,0.7676767676767676,w_nw
5200,100,0.494949494949495,0.494949494949495,w_nw
5200,100,0.5050505050505051,0.5050505050505051,w_nw
5200,100,0.494949494949495,0.494949494949495,w_nw
5200,100,1.0,1.0,w_nw
5200,100,1.0,1.0,w_nw
5200,100,1.0,1.0,w_nw
5200,100,0.494949494949495,0.494949494949495,w_nw
5200,100,0.9797979797979798,0.9797979797979798,w_nw
5300,100,1.0,1.0,w_nw
5300,100,1.0,1.0,w_nw
5300,100,0.5050505050505051,0.5050505050505051,w_nw
5300,100,0.5050505050505051,0.5050505050505051,w_nw
5300,100,0.5050505050505051,0.5050505050505051,w_nw
5300,100,0.494949494949495,0.494949494949495,w_nw
5300,100,1.0,1.0,w_nw
5300,100,0.6767676767676768,0.6767676767676768,w_nw
5300,100,0.494949494949495,0.494949494949495,w_nw
5300,100,0.98989898989899,0.98989898989899,w_nw
5400,100,0.6868686868686869,0.6868686868686869,w_nw
5400,100,1.0,1.0,w_nw
5400,100,0.48484848484848486,0.48484848484848486,w_nw
5400,100,0.5151515151515151,0.5151515151515151,w_nw
5400,100,0.48484848484848486,0.48484848484848486,w_nw
5400,100,0.48484848484848486,0.48484848484848486,w_nw
5400,100,0.9797979797979798,0.9797979797979798,w_nw
5400,100,0.7070707070707071,0.7070707070707071,w_nw
5400,100,1.0,1.0,w_nw
5400,100,0.9797979797979798,0.9797979797979798,w_nw
5500,100,0.8282828282828283,0.8282828282828283,w_nw
5500,100,0.8080808080808081,0.8080808080808081,w_nw
5500,100,0.5555555555555556,0.5555555555555556,w_nw
5500,100,0.9292929292929293,0.9292929292929293,w_nw
5500,100,0.8888888888888888,0.8888888888888888,w_nw
5500,100,0.494949494949495,0.494949494949495,w_nw
5500,100,0.9191919191919192,0.9191919191919192,w_nw
5500,100,0.5050505050505051,0.5050505050505051,w_nw
5500,100,0.5050505050505051,0.5050505050505051,w_nw
5500,100,0.494949494949495,0.494949494949495,w_nw
5600,100,0.8181818181818182,0.8181818181818182,w_nw
5600,100,0.7373737373737373,0.7373737373737373,w_nw
5600,100,0.7777777777777778,0.7777777777777778,w_nw
5600,100,0.9292929292929293,0.9292929292929293,w_nw
5600,100,0.9292929292929293,0.9292929292929293,w_nw
5600,100,0.98989898989899,0.98989898989899,w_nw
5600,100,0.9292929292929293,0.9292929292929293,w_nw
5600,100,0.5353535353535354,0.5353535353535354,w_nw
5600,100,0.9595959595959596,0.9595959595959596,w_nw
5600,100,0.9494949494949495,0.9494949494949495,w_nw
5700,100,1.0,1.0,w_nw
5700,100,0.9797979797979798,0.9797979797979798,w_nw
5700,100,0.5151515151515151,0.5151515151515151,w_nw
5700,100,0.5151515151515151,0.5151515151515151,w_nw
5700,100,0.48484848484848486,0.48484848484848486,w_nw
5700,100,0.48484848484848486,0.48484848484848486,w_nw
5700,100,0.7373737373737373,0.7373737373737373,w_nw
5700,100,0.7878787878787878,0.7878787878787878,w_nw
5700,100,0.9494949494949495,0.9494949494949495,w_nw
5700,100,1.0,1.0,w_nw
5800,100,0.494949494949495,0.494949494949495,w_nw
5800,100,0.6060606060606061,0.6060606060606061,w_nw
5800,100,0.494949494949495,0.494949494949495,w_nw
5800,100,0.5050505050505051,0.5050505050505051,w_nw
5800,100,0.9090909090909091,0.9090909090909091,w_nw
5800,100,1.0,1.0,w_nw
5800,100,0.494949494949495,0.494949494949495,w_nw
5800,100,0.5050505050505051,0.5050505050505051,w_nw
5800,100,0.494949494949495,0.494949494949495,w_nw
5800,100,0.5050505050505051,0.5050505050505051,w_nw
5900,100,0.494949494949495,0.494949494949495,w_nw
5900,100,1.0,1.0,w_nw
5900,100,0.9090909090909091,0.9090909090909091,w_nw
5900,100,0.494949494949495,0.494949494949495,w_nw
5900,100,0.5050505050505051,0.5050505050505051,w_nw
5900,100,0.5050505050505051,0.5050505050505051,w_nw
5900,100,0.494949494949495,0.494949494949495,w_nw
5900,100,0.5050505050505051,0.5050505050505051,w_nw
5900,100,0.5050505050505051,0.5050505050505051,w_nw
